RNBC1_NREP11_tag36_B5,Miseq
RNBC1_NREP11_tag36_B6,Miseq
RNBC1_NREP11_tag36_B7,Miseq
RNBC1_NREP11_tag36_B8,Miseq
RNBC1_NREP11_tag36_B9,Miseq
RNBC1_NREP11_tag36_C10,Miseq
RNBC1_NREP11_tag36_C11,Miseq
RNBC1_NREP11_tag36_C12,Miseq
RNBC1_NREP11_tag36_C1,Miseq
RNBC1_NREP11_tag36_C2,Miseq
RNBC1_NREP11_tag36_C3,Miseq
RNBC1_NREP11_tag36_C4,Miseq
RNBC1_NREP11_tag36_C5,Miseq
RNBC1_NREP11_tag36_C6,Miseq
RNBC1_NREP11_tag36_C7,Miseq
RNBC1_NREP11_tag36_C8,Miseq
RNBC1_NREP11_tag36_C9,Miseq
RNBC1_NREP11_tag36_D10,Miseq
RNBC1_NREP11_tag36_D11,Miseq
RNBC1_NREP11_tag36_D12,Miseq
RNBC1_NREP11_tag36_D1,Miseq
RNBC1_NREP11_tag36_D2,Miseq
RNBC1_NREP11_tag36_D3,Miseq
RNBC1_NREP11_tag36_D4,Miseq
RNBC1_NREP11_tag36_D7,Miseq
RNBC1_NREP11_tag36_D8,Miseq
RNBC1_NREP11_tag36_D9,Miseq
RNBC1_NREP11_tag36_E10,Miseq
RNBC1_NREP11_tag36_E11,Miseq
RNBC1_NREP11_tag36_E12,Miseq
RNBC1_NREP11_tag36_E1,Miseq
RNBC1_NREP11_tag36_E2,Miseq
RNBC1_NREP11_tag36_E3,Miseq
RNBC1_NREP11_tag36_E4,Miseq
RNBC1_NREP11_tag36_E5,Miseq
RNBC1_NREP11_tag36_E6,Miseq
RNBC1_NREP11_tag36_E7,Miseq
RNBC1_NREP11_tag36_E8,Miseq
RNBC1_NREP11_tag36_E9,Miseq
RNBC1_NREP11_tag36_F10,Miseq
RNBC1_NREP11_tag36_F11,Miseq
RNBC1_NREP11_tag36_F12,Miseq
RNBC1_NREP11_tag36_F1,Miseq
RNBC1_NREP11_tag36_F2,Miseq
RNBC1_NREP11_tag36_F3,Miseq
RNBC1_NREP11_tag36_F4,Miseq
RNBC1_NREP11_tag36_F5,Miseq
RNBC1_NREP11_tag36_F6,Miseq
RNBC1_NREP11_tag36_F7,Miseq
RNBC1_NREP11_tag36_F8,Miseq
RNBC1_NREP11_tag36_F9,Miseq
RNBC1_NREP11_tag36_G10,Miseq
RNBC1_NREP11_tag36_G11,Miseq
RNBC1_NREP11_tag36_G12,Miseq
RNBC1_NREP11_tag36_G1,Miseq
RNBC1_NREP11_tag36_G2,Miseq
RNBC1_NREP11_tag36_G3,Miseq
RNBC1_NREP11_tag36_G4,Miseq
RNBC1_NREP11_tag36_G5,Miseq
RNBC1_NREP11_tag36_G6,Miseq
RNBC1_NREP11_tag36_G7,Miseq
RNBC1_NREP11_tag36_G8,Miseq
RNBC1_NREP11_tag36_G9,Miseq
RNBC1_NREP11_tag36_H10,Miseq
RNBC1_NREP11_tag36_H11,Miseq
RNBC1_NREP11_tag36_H12,Miseq
RNBC1_NREP11_tag36_H1,Miseq
RNBC1_NREP11_tag36_H2,Miseq
RNBC1_NREP11_tag36_H3,Miseq
RNBC1_NREP11_tag36_H4,Miseq
RNBC1_NREP11_tag36_H5,Miseq
RNBC1_NREP11_tag36_H6,Miseq
RNBC1_NREP11_tag36_H7,Miseq
RNBC1_NREP11_tag36_H8,Miseq
RNBC1_NREP11_tag36_H9,Miseq
RNBC1_NREP12_tag37_A10,Miseq
RNBC1_NREP12_tag37_A11,Miseq
RNBC1_NREP12_tag37_A12,Miseq
RNBC1_NREP12_tag37_A1,Miseq
RNBC1_NREP12_tag37_A2,Miseq
RNBC1_NREP12_tag37_A3,Miseq
RNBC1_NREP12_tag37_A4,Miseq
RNBC1_NREP12_tag37_A5,Miseq
RNBC1_NREP12_tag37_A6,Miseq
RNBC1_NREP12_tag37_A7,Miseq
RNBC1_NREP12_tag37_A8,Miseq
RNBC1_NREP12_tag37_A9,Miseq
RNBC1_NREP12_tag37_B10,Miseq
RNBC1_NREP12_tag37_B11,Miseq
RNBC1_NREP12_tag37_B12,Miseq
RNBC1_NREP12_tag37_B1,Miseq
RNBC1_NREP12_tag37_B2,Miseq
RNBC1_NREP12_tag37_B3,Miseq
RNBC1_NREP12_tag37_B4,Miseq
RNBC1_NREP12_tag37_B5,Miseq
RNBC1_NREP12_tag37_B6,Miseq
RNBC1_NREP12_tag37_B7,Miseq
RNBC1_NREP12_tag37_B8,Miseq
RNBC1_NREP12_tag37_B9,Miseq
RNBC1_NREP12_tag37_C10,Miseq
RNBC1_NREP12_tag37_C11,Miseq
RNBC1_NREP12_tag37_C12,Miseq
RNBC1_NREP12_tag37_C1,Miseq
RNBC1_NREP12_tag37_C2,Miseq
RNBC1_NREP12_tag37_C3,Miseq
RNBC1_NREP12_tag37_C4,Miseq
RNBC1_NREP12_tag37_C5,Miseq
RNBC1_NREP12_tag37_C6,Miseq
RNBC1_NREP12_tag37_C7,Miseq
RNBC1_NREP12_tag37_C8,Miseq
RNBC1_NREP12_tag37_C9,Miseq
RNBC1_NREP12_tag37_D10,Miseq
RNBC1_NREP12_tag37_D11,Miseq
RNBC1_NREP12_tag37_D12,Miseq
RNBC1_NREP12_tag37_D1,Miseq
RNBC1_NREP12_tag37_D2,Miseq
RNBC1_NREP12_tag37_D3,Miseq
RNBC1_NREP12_tag37_D4,Miseq
RNBC1_NREP12_tag37_D5,Miseq
RNBC1_NREP12_tag37_D6,Miseq
RNBC1_NREP12_tag37_D7,Miseq
RNBC1_NREP12_tag37_D8,Miseq
RNBC1_NREP12_tag37_D9,Miseq
RNBC1_NREP12_tag37_E10,Miseq
RNBC1_NREP12_tag37_E11,Miseq
RNBC1_NREP12_tag37_E12,Miseq
RNBC1_NREP12_tag37_E1,Miseq
RNBC1_NREP12_tag37_E2,Miseq
RNBC1_NREP12_tag37_E3,Miseq
RNBC1_NREP12_tag37_E4,Miseq
RNBC1_NREP12_tag37_E5,Miseq
RNBC1_NREP12_tag37_E6,Miseq
RNBC1_NREP12_tag37_E7,Miseq
RNBC1_NREP12_tag37_E8,Miseq
RNBC1_NREP12_tag37_E9,Miseq
RNBC1_NREP12_tag37_F10,Miseq
RNBC1_NREP12_tag37_F11,Miseq
RNBC1_NREP12_tag37_F12,Miseq
RNBC1_NREP12_tag37_F1,Miseq
RNBC1_NREP12_tag37_F2,Miseq
RNBC1_NREP12_tag37_F3,Miseq
RNBC1_NREP12_tag37_F4,Miseq
RNBC1_NREP12_tag37_F5,Miseq
RNBC1_NREP12_tag37_F6,Miseq
RNBC1_NREP12_tag37_F7,Miseq
RNBC1_NREP12_tag37_F8,Miseq
RNBC1_NREP12_tag37_F9,Miseq
RNBC1_NREP12_tag37_G10,Miseq
RNBC1_NREP12_tag37_G11,Miseq
RNBC1_NREP12_tag37_G12,Miseq
RNBC1_NREP12_tag37_G1,Miseq
RNBC1_NREP12_tag37_G2,Miseq
RNBC1_NREP12_tag37_G3,Miseq
RNBC1_NREP12_tag37_G4,Miseq
RNBC1_NREP12_tag37_G5,Miseq
RNBC1_NREP12_tag37_G6,Miseq
RNBC1_NREP12_tag37_G7,Miseq
RNBC1_NREP12_tag37_G8,Miseq
RNBC1_NREP12_tag37_G9,Miseq
RNBC1_NREP12_tag37_H10,Miseq
RNBC1_NREP12_tag37_H11,Miseq
RNBC1_NREP12_tag37_H12,Miseq
RNBC1_NREP12_tag37_H1,Miseq
RNBC1_NREP12_tag37_H2,Miseq
RNBC1_NREP12_tag37_H3,Miseq
RNBC1_NREP12_tag37_H4,Miseq
RNBC1_NREP12_tag37_H5,Miseq
RNBC1_NREP12_tag37_H6,Miseq
RNBC1_NREP12_tag37_H7,Miseq
RNBC1_NREP12_tag37_H8,Miseq
RNBC1_NREP12_tag37_H9,Miseq
RNBC1_NREP13_tag51_A10,Miseq
RNBC1_NREP13_tag51_A11,Miseq
RNBC1_NREP13_tag51_A12,Miseq
RNBC1_NREP13_tag51_A1,Miseq
RNBC1_NREP13_tag51_A2,Miseq
RNBC1_NREP13_tag51_A3,Miseq
RNBC1_NREP13_tag51_A4,Miseq
RNBC1_NREP13_tag51_A5,Miseq
RNBC1_NREP13_tag51_A6,Miseq
RNBC1_NREP13_tag51_A7,Miseq
RNBC1_NREP13_tag51_A8,Miseq
RNBC1_NREP13_tag51_A9,Miseq
RNBC1_NREP13_tag51_B10,Miseq
RNBC1_NREP13_tag51_B11,Miseq
RNBC1_NREP13_tag51_B12,Miseq
RNBC1_NREP13_tag51_B1,Miseq
RNBC1_NREP13_tag51_B2,Miseq
RNBC1_NREP13_tag51_B3,Miseq
RNBC1_NREP13_tag51_B4,Miseq
RNBC1_NREP13_tag51_B5,Miseq
RNBC1_NREP13_tag51_B6,Miseq
RNBC1_NREP13_tag51_B7,Miseq
RNBC1_NREP13_tag51_B8,Miseq
RNBC1_NREP13_tag51_B9,Miseq
RNBC1_NREP13_tag51_C10,Miseq
RNBC1_NREP13_tag51_C11,Miseq
RNBC1_NREP13_tag51_C12,Miseq
RNBC1_NREP13_tag51_C1,Miseq
RNBC1_NREP13_tag51_C2,Miseq
RNBC1_NREP13_tag51_C3,Miseq
RNBC1_NREP13_tag51_C4,Miseq
RNBC1_NREP13_tag51_C5,Miseq
RNBC1_NREP13_tag51_C6,Miseq
RNBC1_NREP13_tag51_C7,Miseq
RNBC1_NREP13_tag51_C8,Miseq
RNBC1_NREP13_tag51_C9,Miseq
RNBC1_NREP13_tag51_D10,Miseq
RNBC1_NREP13_tag51_D11,Miseq
RNBC1_NREP13_tag51_D12,Miseq
RNBC1_NREP13_tag51_D1,Miseq
RNBC1_NREP13_tag51_D2,Miseq
RNBC1_NREP13_tag51_D3,Miseq
RNBC1_NREP13_tag51_D4,Miseq
RNBC1_NREP13_tag51_D5,Miseq
RNBC1_NREP13_tag51_D6,Miseq
RNBC1_NREP13_tag51_D7,Miseq
RNBC1_NREP13_tag51_D8,Miseq
RNBC1_NREP13_tag51_D9,Miseq
RNBC1_NREP13_tag51_E10,Miseq
RNBC1_NREP13_tag51_E11,Miseq
RNBC1_NREP13_tag51_E12,Miseq
RNBC1_NREP13_tag51_E1,Miseq
RNBC1_NREP13_tag51_E2,Miseq
RNBC1_NREP13_tag51_E3,Miseq
RNBC1_NREP13_tag51_E4,Miseq
RNBC1_NREP13_tag51_E5,Miseq
RNBC1_NREP13_tag51_E6,Miseq
RNBC1_NREP13_tag51_E7,Miseq
RNBC1_NREP13_tag51_E8,Miseq
RNBC1_NREP13_tag51_E9,Miseq
RNBC1_NREP13_tag51_F10,Miseq
RNBC1_NREP13_tag51_F11,Miseq
RNBC1_NREP13_tag51_F12,Miseq
RNBC1_NREP13_tag51_F1,Miseq
RNBC1_NREP13_tag51_F2,Miseq
RNBC1_NREP13_tag51_F3,Miseq
RNBC1_NREP13_tag51_F4,Miseq
RNBC1_NREP13_tag51_F5,Miseq
RNBC1_NREP13_tag51_F6,Miseq
RNBC1_NREP13_tag51_F7,Miseq
RNBC1_NREP13_tag51_F8,Miseq
RNBC1_NREP13_tag51_F9,Miseq
RNBC1_NREP13_tag51_G10,Miseq
RNBC1_NREP13_tag51_G11,Miseq
RNBC1_NREP13_tag51_G12,Miseq
RNBC1_NREP13_tag51_G1,Miseq
RNBC1_NREP13_tag51_G2,Miseq
RNBC1_NREP13_tag51_G3,Miseq
RNBC1_NREP13_tag51_G4,Miseq
RNBC1_NREP13_tag51_G5,Miseq
RNBC1_NREP13_tag51_G6,Miseq
RNBC1_NREP13_tag51_G7,Miseq
RNBC1_NREP13_tag51_G8,Miseq
RNBC1_NREP13_tag51_G9,Miseq
RNBC1_NREP13_tag51_H10,Miseq
RNBC1_NREP13_tag51_H11,Miseq
RNBC1_NREP13_tag51_H12,Miseq
RNBC1_NREP13_tag51_H1,Miseq
RNBC1_NREP13_tag51_H2,Miseq
RNBC1_NREP13_tag51_H3,Miseq
RNBC1_NREP13_tag51_H4,Miseq
RNBC1_NREP13_tag51_H5,Miseq
RNBC1_NREP13_tag51_H6,Miseq
RNBC1_NREP13_tag51_H7,Miseq
RNBC1_NREP13_tag51_H8,Miseq
RNBC1_NREP13_tag51_H9,Miseq
RNBC1_NREP1_tag17_A10,Miseq
RNBC1_NREP1_tag17_A11,Miseq
RNBC1_NREP1_tag17_A12,Miseq
RNBC1_NREP1_tag17_A1,Miseq
RNBC1_NREP1_tag17_A2,Miseq
RNBC1_NREP1_tag17_A3,Miseq
RNBC1_NREP1_tag17_A4,Miseq
RNBC1_NREP1_tag17_A5,Miseq
RNBC1_NREP1_tag17_A6,Miseq
RNBC1_NREP1_tag17_A7,Miseq
RNBC1_NREP1_tag17_A8,Miseq
RNBC1_NREP1_tag17_A9,Miseq
RNBC1_NREP1_tag17_B10,Miseq
RNBC1_NREP1_tag17_B11,Miseq
RNBC1_NREP1_tag17_B12,Miseq
RNBC1_NREP1_tag17_B1,Miseq
RNBC1_NREP1_tag17_B2,Miseq
RNBC1_NREP1_tag17_B3,Miseq
RNBC1_NREP1_tag17_B4,Miseq
RNBC1_NREP1_tag17_B5,Miseq
RNBC1_NREP1_tag17_B6,Miseq
RNBC1_NREP1_tag17_B7,Miseq
RNBC1_NREP1_tag17_B8,Miseq
RNBC1_NREP1_tag17_B9,Miseq
RNBC1_NREP1_tag17_C10,Miseq
RNBC1_NREP1_tag17_C11,Miseq
RNBC1_NREP1_tag17_C12,Miseq
RNBC1_NREP1_tag17_C1,Miseq
RNBC1_NREP1_tag17_C2,Miseq
RNBC1_NREP1_tag17_C3,Miseq
RNBC1_NREP1_tag17_C4,Miseq
RNBC1_NREP1_tag17_C5,Miseq
RNBC1_NREP1_tag17_C6,Miseq
RNBC1_NREP1_tag17_C7,Miseq
RNBC1_NREP1_tag17_C8,Miseq
RNBC1_NREP1_tag17_C9,Miseq
RNBC1_NREP1_tag17_D10,Miseq
RNBC1_NREP1_tag17_D11,Miseq
RNBC1_NREP1_tag17_D12,Miseq
RNBC1_NREP1_tag17_D1,Miseq
RNBC1_NREP1_tag17_D2,Miseq
RNBC1_NREP1_tag17_D3,Miseq
RNBC1_NREP1_tag17_D4,Miseq
RNBC1_NREP1_tag17_D5,Miseq
RNBC1_NREP1_tag17_D6,Miseq
RNBC1_NREP1_tag17_D7,Miseq
RNBC1_NREP1_tag17_D8,Miseq
RNBC1_NREP1_tag17_D9,Miseq
RNBC1_NREP1_tag17_E10,Miseq
RNBC1_NREP1_tag17_E11,Miseq
RNBC1_NREP1_tag17_E12,Miseq
RNBC1_NREP1_tag17_E1,Miseq
RNBC1_NREP1_tag17_E2,Miseq
RNBC1_NREP1_tag17_E3,Miseq
RNBC1_NREP1_tag17_E4,Miseq
RNBC1_NREP1_tag17_E5,Miseq
RNBC1_NREP1_tag17_E6,Miseq
RNBC1_NREP1_tag17_E7,Miseq
RNBC1_NREP1_tag17_E8,Miseq
RNBC1_NREP1_tag17_E9,Miseq
RNBC1_NREP1_tag17_F10,Miseq
RNBC1_NREP1_tag17_F11,Miseq
RNBC1_NREP1_tag17_F12,Miseq
RNBC1_NREP1_tag17_F1,Miseq
RNBC1_NREP1_tag17_F2,Miseq
RNBC1_NREP1_tag17_F3,Miseq
RNBC1_NREP1_tag17_F4,Miseq
RNBC1_NREP1_tag17_F5,Miseq
RNBC1_NREP1_tag17_F6,Miseq
RNBC1_NREP1_tag17_F7,Miseq
RNBC1_NREP1_tag17_F8,Miseq
RNBC1_NREP1_tag17_F9,Miseq
RNBC1_NREP1_tag17_G10,Miseq
RNBC1_NREP1_tag17_G11,Miseq
RNBC1_NREP1_tag17_G12,Miseq
RNBC1_NREP1_tag17_G1,Miseq
RNBC1_NREP1_tag17_G2,Miseq
RNBC1_NREP1_tag17_G3,Miseq
RNBC1_NREP1_tag17_G4,Miseq
RNBC1_NREP1_tag17_G5,Miseq
RNBC1_NREP1_tag17_G6,Miseq
RNBC1_NREP1_tag17_G7,Miseq
RNBC1_NREP1_tag17_G8,Miseq
RNBC1_NREP1_tag17_G9,Miseq
RNBC1_NREP1_tag17_H10,Miseq
RNBC1_NREP1_tag17_H11,Miseq
RNBC1_NREP1_tag17_H12,Miseq
RNBC1_NREP1_tag17_H1,Miseq
RNBC1_NREP1_tag17_H2,Miseq
RNBC1_NREP1_tag17_H3,Miseq
RNBC1_NREP1_tag17_H4,Miseq
RNBC1_NREP1_tag17_H5,Miseq
RNBC1_NREP1_tag17_H6,Miseq
RNBC1_NREP1_tag17_H7,Miseq
RNBC1_NREP1_tag17_H8,Miseq
RNBC1_NREP1_tag17_H9,Miseq
RNBC1_NREP2_tag22_A10,Miseq
RNBC1_NREP2_tag22_A11,Miseq
RNBC1_NREP2_tag22_A12,Miseq
RNBC1_NREP2_tag22_A1,Miseq
RNBC1_NREP2_tag22_A2,Miseq
RNBC1_NREP2_tag22_A3,Miseq
RNBC1_NREP2_tag22_A4,Miseq
RNBC1_NREP2_tag22_A5,Miseq
RNBC1_NREP2_tag22_A6,Miseq
RNBC1_NREP2_tag22_A7,Miseq
RNBC1_NREP2_tag22_A8,Miseq
RNBC1_NREP2_tag22_A9,Miseq
RNBC1_NREP2_tag22_B10,Miseq
RNBC1_NREP2_tag22_B11,Miseq
RNBC1_NREP2_tag22_B12,Miseq
RNBC1_NREP2_tag22_B1,Miseq
RNBC1_NREP2_tag22_B2,Miseq
RNBC1_NREP2_tag22_B3,Miseq
RNBC1_NREP2_tag22_B4,Miseq
RNBC1_NREP2_tag22_B5,Miseq
RNBC1_NREP2_tag22_B6,Miseq
RNBC1_NREP2_tag22_B7,Miseq
RNBC1_NREP2_tag22_B8,Miseq
RNBC1_NREP2_tag22_B9,Miseq
RNBC1_NREP2_tag22_C10,Miseq
RNBC1_NREP2_tag22_C11,Miseq
RNBC1_NREP2_tag22_C12,Miseq
RNBC1_NREP2_tag22_C1,Miseq
RNBC1_NREP2_tag22_C2,Miseq
RNBC1_NREP2_tag22_C3,Miseq
RNBC1_NREP2_tag22_C4,Miseq
RNBC1_NREP2_tag22_C5,Miseq
RNBC1_NREP2_tag22_C6,Miseq
RNBC1_NREP2_tag22_C7,Miseq
RNBC1_NREP2_tag22_C8,Miseq
RNBC1_NREP2_tag22_C9,Miseq
RNBC1_NREP2_tag22_D10,Miseq
RNBC1_NREP2_tag22_D11,Miseq
RNBC1_NREP2_tag22_D12,Miseq
RNBC1_NREP2_tag22_D1,Miseq
RNBC1_NREP2_tag22_D2,Miseq
RNBC1_NREP2_tag22_D3,Miseq
RNBC1_NREP2_tag22_D4,Miseq
RNBC1_NREP2_tag22_D5,Miseq
RNBC1_NREP2_tag22_D6,Miseq
RNBC1_NREP2_tag22_D7,Miseq
RNBC1_NREP2_tag22_D8,Miseq
RNBC1_NREP2_tag22_D9,Miseq
RNBC1_NREP2_tag22_E10,Miseq
RNBC1_NREP2_tag22_E11,Miseq
RNBC1_NREP2_tag22_E12,Miseq
RNBC1_NREP2_tag22_E1,Miseq
RNBC1_NREP2_tag22_E2,Miseq
RNBC1_NREP2_tag22_E3,Miseq
RNBC1_NREP2_tag22_E4,Miseq
RNBC1_NREP2_tag22_E5,Miseq
RNBC1_NREP2_tag22_E6,Miseq
RNBC1_NREP2_tag22_E7,Miseq
RNBC1_NREP2_tag22_E8,Miseq
RNBC1_NREP2_tag22_E9,Miseq
RNBC1_NREP2_tag22_F10,Miseq
RNBC1_NREP2_tag22_F11,Miseq
RNBC1_NREP2_tag22_F12,Miseq
RNBC1_NREP2_tag22_F1,Miseq
RNBC1_NREP2_tag22_F2,Miseq
RNBC1_NREP2_tag22_F3,Miseq
RNBC1_NREP2_tag22_F4,Miseq
RNBC1_NREP2_tag22_F5,Miseq
RNBC1_NREP2_tag22_F6,Miseq
RNBC1_NREP2_tag22_F7,Miseq
RNBC1_NREP2_tag22_F8,Miseq
RNBC1_NREP2_tag22_F9,Miseq
RNBC1_NREP2_tag22_G10,Miseq
RNBC1_NREP2_tag22_G11,Miseq
RNBC1_NREP2_tag22_G12,Miseq
RNBC1_NREP2_tag22_G1,Miseq
RNBC1_NREP2_tag22_G2,Miseq
RNBC1_NREP2_tag22_G3,Miseq
RNBC1_NREP2_tag22_G4,Miseq
RNBC1_NREP2_tag22_G5,Miseq
RNBC1_NREP2_tag22_G6,Miseq
RNBC1_NREP2_tag22_G7,Miseq
RNBC1_NREP2_tag22_G8,Miseq
RNBC1_NREP2_tag22_G9,Miseq
RNBC1_NREP2_tag22_H10,Miseq
RNBC1_NREP2_tag22_H11,Miseq
RNBC1_NREP2_tag22_H12,Miseq
RNBC1_NREP2_tag22_H1,Miseq
RNBC1_NREP2_tag22_H2,Miseq
RNBC1_NREP2_tag22_H3,Miseq
RNBC1_NREP2_tag22_H4,Miseq
RNBC1_NREP2_tag22_H5,Miseq
RNBC1_NREP2_tag22_H6,Miseq
RNBC1_NREP2_tag22_H7,Miseq
RNBC1_NREP2_tag22_H8,Miseq
RNBC1_NREP2_tag22_H9,Miseq
RNBC1_NREP3_tag31_A10,Miseq
RNBC1_NREP3_tag31_A11,Miseq
RNBC1_NREP3_tag31_A12,Miseq
RNBC1_NREP3_tag31_A1,Miseq
RNBC1_NREP3_tag31_A2,Miseq
RNBC1_NREP3_tag31_A3,Miseq
RNBC1_NREP3_tag31_A4,Miseq
RNBC1_NREP3_tag31_A5,Miseq
RNBC1_NREP3_tag31_A6,Miseq
RNBC1_NREP3_tag31_A7,Miseq
RNBC1_NREP3_tag31_A8,Miseq
RNBC1_NREP3_tag31_A9,Miseq
RNBC1_NREP3_tag31_B10,Miseq
RNBC1_NREP3_tag31_B11,Miseq
RNBC1_NREP3_tag31_B12,Miseq
RNBC1_NREP3_tag31_B1,Miseq
RNBC1_NREP3_tag31_B2,Miseq
RNBC1_NREP3_tag31_B3,Miseq
RNBC1_NREP3_tag31_B4,Miseq
RNBC1_NREP3_tag31_B5,Miseq
RNBC1_NREP3_tag31_B6,Miseq
RNBC1_NREP3_tag31_B7,Miseq
RNBC1_NREP3_tag31_B8,Miseq
RNBC1_NREP3_tag31_B9,Miseq
RNBC1_NREP3_tag31_C10,Miseq
RNBC1_NREP3_tag31_C11,Miseq
RNBC1_NREP3_tag31_C12,Miseq
RNBC1_NREP3_tag31_C1,Miseq
RNBC1_NREP3_tag31_C2,Miseq
RNBC1_NREP3_tag31_C3,Miseq
RNBC1_NREP3_tag31_C4,Miseq
RNBC1_NREP3_tag31_C5,Miseq
RNBC1_NREP3_tag31_C6,Miseq
RNBC1_NREP3_tag31_C7,Miseq
RNBC1_NREP3_tag31_C8,Miseq
